x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15
-2.276381825219983739e+02,-2.823369694947299422e+02,-4.986832574658689623e+02,-8.322929901009523519e+02,-4.572805038404003994e+02,4.370343220326116125e+02,-2.452185547276947659e+02,5.644372248108467147e+02,-4.451100045407789594e+02,-4.881592038527115847e+02,-1.587996111618880377e+02,-5.838979653376106853e+02,1.244949934971547520e+02,2.968452339914815639e+02,8.469111721941496853e+02,3.296661341936261351e+02,-3.969324976410152317e+02,-2.439299747132098446e+02,7.263022322366820163e+02,-3.809622170545819699e+02,5.251991373327224437e+02,-1.734143436693099147e+02,-2.972147792908751285e+02,2.895516009781364914e+02,7.305583024663469587e+02,7.616474287970534363e+01,2.192599894061614236e+02,4.865995577976078721e+02,6.492911276474616216e+02,-1.162547938420521518e+02,1.301292361006990745e+02,1.006526207848100739e+03
-2.330064344181287197e+02,-2.947816598503213754e+02,-4.960466509397099912e+02,-8.258826738979341826e+02,-4.451672353366843708e+02,4.079602034707640428e+02,-2.038613467126362764e+02,5.282729211109638072e+02,-4.106526833340197413e+02,-5.245065726522169598e+02,-1.294749000082308896e+02,-5.394235571857167315e+02,1.470766628872152921e+02,2.678572741618264672e+02,8.204181534243924716e+02,2.948000515346184898e+02,-4.190077586599359734e+02,-2.393455063360378574e+02,7.076432298281739577e+02,-3.426391444140991780e+02,5.490224894002940346e+02,-1.995153659919533027e+02,-3.125113973338382038e+02,2.331708146971590736e+02,7.077431704134660322e+02,1.002280492960325660e+02,2.019778930601443960e+02,4.577895777333231990e+02,6.292320880913507608e+02,-9.471581756869082369e+01,1.522727823640606744e+02,1.019958770697549312e+03
-2.164211024214086763e+02,-2.910315192368890393e+02,-4.966579353788656022e+02,-8.035457737463048034e+02,-4.137273125680375188e+02,3.993169931717851568e+02,-1.816965580005584968e+02,5.022621064333058030e+02,-3.991568007805955745e+02,-5.282960728645625750e+02,-7.149357117014770324e+01,-5.113153842022251183e+02,1.845727143022744485e+02,2.414018183883560766e+02,8.134542903022455675e+02,2.423920800884288838e+02,-4.550926275826221854e+02,-2.554933413808650755e+02,7.102448471411996707e+02,-3.286156554344731830e+02,5.705599024159610053e+02,-2.228786825847259934e+02,-3.085511073356784095e+02,2.015064540209467339e+02,6.791518487628233061e+02,1.025417622736425614e+02,2.018219032586886499e+02,4.696850983930667667e+02,6.103928142090778692e+02,-1.008392081332762302e+02,1.873199789590946125e+02,1.024500369245486581e+03
-2.004233442654585815e+02,-2.857306791586817099e+02,-4.767642193140037534e+02,-7.953776696121669829e+02,-3.889728304047392271e+02,3.772610562890458255e+02,-1.768834779934550170e+02,4.360041506738404564e+02,-3.955908783725330409e+02,-5.249074562346155517e+02,-6.700111117606434163e+01,-4.690014997548139490e+02,2.054844858540132009e+02,2.184571338736373605e+02,7.814386942760041848e+02,2.105964292435555762e+02,-4.630359313541837878e+02,-2.667342633842947066e+02,7.009982991303626250e+02,-3.125773454270646994e+02,5.622653035046835157e+02,-2.154604322173481989e+02,-3.235418936862240571e+02,1.790119429630417471e+02,6.713226389469496098e+02,1.180736856931175822e+02,1.882759149351595340e+02,4.515345159801349837e+02,6.117204023386821063e+02,-1.061331284819275851e+02,2.323951570379865075e+02,1.018654442887268715e+03
-1.923504822309298561e+02,-2.745987200889131259e+02,-4.571447309566368631e+02,-7.870352716311082304e+02,-3.913979643287282784e+02,3.637864115297758190e+02,-1.450104036912572383e+02,4.118207434889752676e+02,-3.944311138468863192e+02,-5.368721409337551904e+02,-6.280311458400262836e+00,-4.565452624545015397e+02,2.691480304941317172e+02,2.029710357578538265e+02,7.652451178713539548e+02,1.632485591631769637e+02,-4.967009596330848353e+02,-2.915763739313120482e+02,7.059133177368494216e+02,-2.749050363618642905e+02,5.906548424355561338e+02,-2.700967402095668604e+02,-3.515106563915185802e+02,1.158360128228932950e+02,6.332257147334273668e+02,1.332224467576980373e+02,1.866975380917862992e+02,4.458310315082035800e+02,5.989725437532107435e+02,-8.615993898782593874e+01,2.460528975850731115e+02,1.009453814005073241e+03
-1.584533628194419066e+02,-2.665063224241377497e+02,-4.660516240659027289e+02,-7.585976606825962563e+02,-3.604047566694086981e+02,3.310966241877795824e+02,-1.330667707069953281e+02,3.905903664429436617e+02,-3.525202657844261012e+02,-5.246492128124014016e+02,2.388469655284340476e+01,-4.098220930565400977e+02,2.698808857638089194e+02,1.687257415427681053e+02,7.422748960139712153e+02,1.016825355211716300e+02,-5.164822139750831411e+02,-2.826023200879385513e+02,6.836098261361321420e+02,-2.667096022389858376e+02,5.858172016913130165e+02,-2.955006144478776946e+02,-3.751213733052556449e+02,6.083415835261867954e+01,6.113955992430646802e+02,1.376893855572360792e+02,1.623015750117903906e+02,4.493286902333979924e+02,5.844792445208906884e+02,-6.826150005456833014e+01,2.717753401148567036e+02,1.018209399759220787e+03
-1.533202961522181624e+02,-2.658302763173195444e+02,-4.382897718695348317e+02,-7.473559114825662846e+02,-3.348235151730289658e+02,3.123475199621731804e+02,-8.200131451271971628e+01,3.518921261428292837e+02,-3.393914066292258553e+02,-5.210308504547409711e+02,5.705177229564128538e+01,-3.802023821850192462e+02,3.250866182173569996e+02,1.648245942740943519e+02,7.472573156373937309e+02,7.701612363347494750e+01,-5.356970138842083315e+02,-3.146357778249407602e+02,6.682156076670452194e+02,-2.598702227750984548e+02,5.916627706126026851e+02,-3.107501941038258906e+02,-3.673285400876951599e+02,1.864613876216571953e+01,5.800013081428216992e+02,1.659450070018524457e+02,1.531189606136025532e+02,4.308613081530976388e+02,5.720549439243152392e+02,-9.352579134081237555e+01,2.859419479700047191e+02,1.014198626015414106e+03
-1.516238199752999947e+02,-2.652062007546350060e+02,-4.529691916730228058e+02,-7.181443492013814875e+02,-3.289446385206361469e+02,3.017298571039506214e+02,-1.135883077171759652e+02,3.033460310508838802e+02,-3.348196391182345906e+02,-5.400582168728867600e+02,8.724733533574986666e+01,-3.261777774491962418e+02,3.205413955392793923e+02,1.068197226909928332e+02,7.040073651343913070e+02,1.582144659900466444e+01,-5.603542067682897141e+02,-3.464877914123281926e+02,6.561095413248355044e+02,-2.139752358896158739e+02,6.145342457485556906e+02,-3.551945986990212418e+02,-3.839141322781648569e+02,-2.669647566775219616e+01,5.522055102142170426e+02,1.803841542429884157e+02,1.358163153847906699e+02,3.945808579074184763e+02,5.544912335722129910e+02,-5.992286132140725385e+01,3.143623559847998195e+02,1.015156033816124364e+03
-1.028613270907998185e+02,-2.716184044122945807e+02,-4.501247570638640809e+02,-7.294031207370754828e+02,-3.021750990824532437e+02,2.689244552118042861e+02,-8.677925039089120673e+01,2.588785982788585329e+02,-3.042761326605609611e+02,-5.206108949824197225e+02,1.246799742966740610e+02,-2.996312341835498501e+02,3.765886990362160986e+02,1.002033386690482644e+02,6.494845880508082701e+02,-2.653819342347684085e+01,-5.751577345317485879e+02,-3.656024639655028636e+02,6.471380634434100330e+02,-2.214224185600296266e+02,6.245616666532660020e+02,-3.899472371579289529e+02,-3.872073998299055120e+02,-8.902131159661635706e+01,5.131432935822004993e+02,1.765475247869498503e+02,1.245863181964797093e+02,3.904831068016564473e+02,5.586930479590510004e+02,-5.736392827451693677e+01,3.669874676739055417e+02,1.004011154138398865e+03
-9.185293859725813093e+01,-2.634931303228032107e+02,-4.405750348951060005e+02,-7.205615117590091359e+02,-3.169604930950993094e+02,2.610481279446780718e+02,-5.452381541537850751e+01,2.322713320268244672e+02,-2.783979897798719776e+02,-5.354875026927079489e+02,1.559326280559238000e+02,-2.639958940936647878e+02,4.024571511042831276e+02,8.129610426229268683e+01,6.487969548339170842e+02,-4.166384136622767898e+01,-6.013996245349447918e+02,-3.719019892248626320e+02,6.428397765029096718e+02,-1.824160182854715515e+02,6.326423402949842512e+02,-4.106811854639962007e+02,-4.233010278899341188e+02,-1.318808420954793803e+02,4.774321912149512741e+02,1.883491155028770550e+02,1.179198539480932340e+02,3.655728620234637560e+02,5.418068344156062039e+02,-5.665573508298324157e+01,3.830442078613876333e+02,9.956959438247650951e+02
-9.589808662111894932e+01,-2.693618549140782648e+02,-4.338168510794584449e+02,-6.854765059788860526e+02,-2.681859019804570607e+02,2.311125343462447006e+02,-3.016266670620937163e+01,1.912569100942562841e+02,-2.614382174390754017e+02,-5.257198021331943210e+02,2.090097150418054071e+02,-2.319722424484407384e+02,4.582662174321131374e+02,6.045846190974565104e+01,6.252997612864136272e+02,-1.007831053856668149e+02,-6.104482638259580654e+02,-4.024513742065098540e+02,6.366668460268606395e+02,-1.721012664197410800e+02,6.273590626706408102e+02,-4.460250610164603131e+02,-4.405489686339030300e+02,-1.772170428707256349e+02,4.597879885261376103e+02,2.015438286522366695e+02,8.521902742389494279e+01,3.748498671335895551e+02,5.355430034359226283e+02,-6.483356949889284238e+01,3.985484062132201757e+02,1.021394256444929511e+03
-7.486672287309592377e+01,-2.633493482580977343e+02,-3.986733361346784363e+02,-6.752566931707680169e+02,-2.528105044154786185e+02,1.995595776651971391e+02,1.950615557187681048e+01,1.621682908642686698e+02,-2.624765789643026892e+02,-5.422033609735758546e+02,2.313741239127294023e+02,-1.832507632520055552e+02,4.851954183806357719e+02,6.675169145680422389e+01,5.781935568616522687e+02,-1.354753152163943923e+02,-6.367738775448855222e+02,-4.099848490328350294e+02,6.123683306416116920e+02,-1.577612720267616737e+02,6.180200528023925699e+02,-4.674071751043030645e+02,-4.559011947699366374e+02,-2.373225558562425306e+02,4.542158160132566991e+02,2.159499501872650740e+02,6.782375568706942204e+01,3.754060091442900102e+02,4.955537637397397361e+02,-3.038854319447726482e+01,4.417095370408247845e+02,1.012992578852312249e+03
-4.875383896586359356e+01,-2.635247295315111273e+02,-4.140378021499196848e+02,-6.777395129077215188e+02,-2.328967809675895637e+02,1.734453499634390141e+02,5.503171424110939824e+01,1.312785741096426761e+02,-2.400803539930314230e+02,-5.361795636901283615e+02,2.641819805661686473e+02,-1.660530017802978193e+02,5.040790811980758122e+02,1.906644663331167777e+01,5.539991802757665482e+02,-1.943987033072889119e+02,-6.614201866786982009e+02,-4.059603731041941046e+02,6.084853116791945240e+02,-1.095810067669399643e+02,6.549836926737411886e+02,-5.017276390245865514e+02,-4.883107405345677989e+02,-2.716180276150714690e+02,3.969229330711751231e+02,2.426906522491060514e+02,8.035210905632649769e+01,3.555118824261378450e+02,5.037505190684062768e+02,-4.491859705729345364e+01,4.527129856803835537e+02,1.011761544510353929e+03
-4.517251357892165231e+01,-2.358329000560286488e+02,-3.894552632922327007e+02,-6.515662562937949360e+02,-2.096271264783242145e+02,1.812928932573901477e+02,5.914461917971809868e+01,1.068082346879523357e+02,-1.852606663817804815e+02,-5.434979996876118093e+02,3.101365162334818137e+02,-1.140359543626410073e+02,5.432777744451821036e+02,6.160530464097229597e+00,5.483153404075802655e+02,-2.165109539845327049e+02,-6.579912796943270905e+02,-4.317287067450196218e+02,5.925750229485358886e+02,-1.072374273438853152e+02,6.400488653929543261e+02,-5.206744110938236645e+02,-4.793490522491320007e+02,-3.060917024677248151e+02,3.723929093710353300e+02,2.672871634679229373e+02,5.111113057997637554e+01,3.442286340765497243e+02,5.092365936704917999e+02,-2.849307492038024137e+01,4.784587702906818549e+02,1.001304371881801558e+03
-3.638476819178646338e+01,-2.601671985089556074e+02,-3.944321039278584067e+02,-6.311419607078186118e+02,-2.094539174361883909e+02,1.726353309199153045e+02,6.540012415773205134e+01,3.079020555620461153e+01,-1.976255680668587900e+02,-5.564539975165156420e+02,3.379086002947501584e+02,-8.700966884339123908e+01,5.776607042654804900e+02,-2.519101159597905593e+01,5.377520634615094650e+02,-2.855708590562299491e+02,-6.751422018700292256e+02,-4.427898350775765266e+02,6.044774388782722099e+02,-8.251291006458295385e+01,6.538534470902460498e+02,-5.515356416189002857e+02,-4.882475732695633042e+02,-3.416028392295495451e+02,3.550442769651945127e+02,2.540089746316660353e+02,3.366159916214621717e+01,3.413702053011150497e+02,4.950947379180179269e+02,-3.837892315529434484e+01,4.962364236826396109e+02,1.003763921542869184e+03
-2.904226957108587470e+01,-2.441178894712358272e+02,-3.888568584279911988e+02,-6.291993774163611306e+02,-1.783221842057533024e+02,1.220751580589766689e+02,1.220396912288497049e+02,1.306582160146627558e+01,-1.848519394818844717e+02,-5.329688990275393508e+02,3.764487885308053023e+02,-4.704815319685948793e+01,5.990235411039378732e+02,-5.865491441963437325e+01,4.823548964162124548e+02,-3.217941795147287394e+02,-6.900774773378790314e+02,-4.828610285983696713e+02,5.883685741653272316e+02,-8.927008659885889585e+01,6.591559641990054388e+02,-5.761871159871066084e+02,-5.234947372850913325e+02,-4.162270588226305676e+02,3.380155941037954221e+02,2.781897287547664632e+02,2.982240801898671734e+01,3.190829956764242752e+02,4.631273825311512269e+02,-2.824402263198101792e+01,5.341536473006518690e+02,1.003687680558537068e+03
-7.444447723221344404e+00,-2.403847593025971605e+02,-3.357787288303000537e+02,-6.146104666233452463e+02,-1.749676052716053221e+02,9.774702968406123205e+01,1.372930380316091430e+02,-1.786419028899310035e+00,-1.802905793365905538e+02,-5.613992903184749821e+02,3.997770062577989734e+02,-2.512000221990926718e+01,6.329657819918098767e+02,-5.665026218007825065e+01,4.557779378137034882e+02,-3.787633030936782461e+02,-7.190311267665596233e+02,-4.778409737304426699e+02,5.738774653611687881e+02,-6.297560938623166038e+01,6.659065576170916074e+02,-5.918160767005019807e+02,-5.528270027447359780e+02,-4.440819024925085614e+02,3.115825185070322618e+02,3.050326356400532291e+02,6.812349806933404750e+00,3.372311540046206915e+02,4.448389352492099533e+02,-1.757789343343155863e+01,5.716934789049114443e+02,9.876466902587757204e+02
6.793321328991366315e+00,-2.389882848940794418e+02,-3.645565856993594025e+02,-5.978137513668996235e+02,-1.363950130511696841e+02,9.278995131704971300e+01,1.559987371033134309e+02,-3.020545239048852437e+01,-1.424380607117914224e+02,-5.513465988150096564e+02,4.241011282603924997e+02,1.751592214474030484e+01,6.541347507850559850e+02,-8.279077489942196166e+01,4.432948817581412868e+02,-3.954905240961332424e+02,-7.334530807051988859e+02,-4.792570944442813925e+02,5.569803005899958634e+02,-6.023011930122032709e+01,6.813844197587619647e+02,-6.049357250827928283e+02,-5.582955811928140974e+02,-4.817673943533785632e+02,2.662352746689801961e+02,3.354967248557511539e+02,2.044993901567689676e+00,3.177963588109456055e+02,4.462339527205185732e+02,-1.556270109120315048e+01,6.007143406150091778e+02,9.910827383512756796e+02
2.633216850832698697e+01,-2.189982340375677836e+02,-3.461728875546307336e+02,-5.683070817360568299e+02,-1.406985501985754183e+02,7.621292343057201890e+01,1.673827641575649636e+02,-5.609091878226305283e+01,-1.346702894221744486e+02,-5.323431013383441268e+02,4.617401185446888121e+02,4.797955363849482069e+01,6.960880064233551821e+02,-1.097279731870219450e+02,4.385832736257968918e+02,-4.372155669828358668e+02,-7.544681354703551506e+02,-5.240363027307680568e+02,5.620661432267663713e+02,-3.704283750517689811e+01,6.761874135645686010e+02,-6.347366054928497761e+02,-5.862607098386487223e+02,-5.170488665205214147e+02,2.675316095785738071e+02,3.357794996377509165e+02,7.751848919518906200e+00,3.259302643400041006e+02,4.586469950088574592e+02,6.032900616736228017e+00,6.273569146035860058e+02,9.902636204046315243e+02
4.572249956208366228e+01,-2.330824374203089633e+02,-3.555405527314214851e+02,-5.793344451518886444e+02,-1.147474723774300571e+02,5.469654537165900621e+01,2.073515712639127742e+02,-8.249690203716882309e+01,-1.239311128762999203e+02,-5.362931362671668012e+02,5.027052762833686756e+02,8.693700187706821225e+01,7.094208602192328499e+02,-1.154443722861525146e+02,3.933740840182367720e+02,-4.973518958106039349e+02,-7.259211847520067522e+02,-5.113421177251808558e+02,5.490659244797755036e+02,-2.763297075547266246e+01,6.785678605108751071e+02,-6.499798335206920683e+02,-6.025248453290372481e+02,-5.504548536844868067e+02,2.297429059037465038e+02,3.715489189205171101e+02,-1.434824647572858680e+01,3.223332876258420470e+02,4.593345823073871088e+02,-1.175674740177468003e+01,6.478514509192915511e+02,9.906682899480206288e+02
5.831079257370897295e+01,-2.413858147576547708e+02,-3.408496760014983806e+02,-5.567239996194801961e+02,-9.205067202843284235e+01,3.447980809608582575e+01,2.349484812541078611e+02,-1.124138706172879836e+02,-1.170303651711348749e+02,-5.294388723585508387e+02,5.329622652470760613e+02,1.469229003631192541e+02,7.378110848321613275e+02,-1.449130753011243939e+02,3.925021513702013749e+02,-5.366526473436344986e+02,-7.441850056467969807e+02,-5.336414420392721922e+02,5.453032502046322634e+02,-2.346609055624201190e+01,6.822295208926549321e+02,-6.716233429626744282e+02,-6.159640439795578004e+02,-5.856665290881809369e+02,2.104125935312030435e+02,4.094980827469106544e+02,-4.624609761790971874e+01,3.227937904988152695e+02,4.295074249910603612e+02,-1.442749846852612450e+01,6.725765538639914212e+02,9.874135005839597170e+02
5.517317570792479131e+01,-2.332864635406266132e+02,-3.262035037998841176e+02,-5.512918292139653431e+02,-9.895634033070544433e+01,1.687877447636088846e+01,2.476243216521535828e+02,-1.236852251750389655e+02,-9.223589139605149967e+01,-5.467722294838212065e+02,5.468111636118441083e+02,1.365803086375291855e+02,7.858384092027317820e+02,-1.549297238770690228e+02,3.372389728195918792e+02,-5.810512155856660002e+02,-7.609209083704448631e+02,-5.424321649819756885e+02,5.373489521556001591e+02,-7.881766693031716287e+00,6.769767858744821751e+02,-6.793466457477169342e+02,-6.488712215579765825e+02,-6.221075561749865983e+02,1.714646014057342711e+02,4.252669444546114050e+02,-4.527777194087061474e+01,3.103536702173315120e+02,4.122135558566379814e+02,-8.453764954878018045e+00,6.947243322651659128e+02,9.833055997053294277e+02
5.191178142978920107e+01,-2.236007098482862716e+02,-3.175582721675001494e+02,-5.149450239286704800e+02,-8.675336637506673299e+01,6.296677036801719751e+00,2.884840365288928865e+02,-1.434104266108022330e+02,-7.087536120372958237e+01,-5.330155909934873080e+02,5.852925345672102821e+02,1.903486802415304453e+02,7.996152569133105317e+02,-1.788228320069458164e+02,3.250871058412559478e+02,-5.783692911776155370e+02,-7.532285185816638204e+02,-5.731450240572668235e+02,5.137492701704775300e+02,9.440284650659286569e+00,6.875027297648621243e+02,-6.975433936755670175e+02,-6.355814087951657712e+02,-6.245506657399115511e+02,1.555737148421280267e+02,4.353662541240279324e+02,-4.750786069129827638e+01,3.411299291083950607e+02,4.162007786562946876e+02,-2.736849524162607139e+01,7.278447786734092233e+02,9.822502264249088739e+02
7.534141511496967780e+01,-2.099111343322435630e+02,-3.109639065619830376e+02,-5.089138400496728991e+02,-7.726929887298011579e+01,-3.329053786974256468e+01,2.801658848880265964e+02,-1.454965759137352279e+02,-6.115140090559048502e+01,-5.281783523750275435e+02,6.061230008866658636e+02,1.971482337469781783e+02,8.211835668355012103e+02,-1.980489231583681544e+02,3.212632202288027656e+02,-6.404669911323079532e+02,-7.428458854049258662e+02,-5.679943546215436072e+02,4.987982485666362891e+02,6.502886384192723135e+00,6.951028587313321623e+02,-7.113674239160277466e+02,-6.748021903532763872e+02,-6.776771668953150538e+02,1.505671917449654984e+02,4.679112009513499970e+02,-5.813932439252382522e+01,2.997368945345866109e+02,4.285443800886105805e+02,-1.984527622429403593e+01,7.480823504170732576e+02,9.854733891321608326e+02
7.552468583487218723e+01,-2.332712850245077618e+02,-3.009162835226322272e+02,-4.944092260049910124e+02,-4.790236620364598252e+01,-6.519366673469821194e+01,3.296356681705916003e+02,-1.819190194750250384e+02,-4.223868127470535683e+01,-5.153865177202430914e+02,6.191493678630027944e+02,2.396038398125466529e+02,8.406388121353278393e+02,-2.064204250426654141e+02,2.899425232357747291e+02,-6.549631118431717596e+02,-7.566484540853028875e+02,-5.770634342094932663e+02,4.966072280958111946e+02,2.527384147965604200e+01,6.951304263645790797e+02,-7.334997841200804487e+02,-7.068055000085877282e+02,-7.084059322447643581e+02,1.363105531437625757e+02,4.563594197781845310e+02,-6.335537595204594652e+01,3.052729611870299777e+02,4.152153994102298498e+02,-3.457969769896516965e+01,7.655452118645965811e+02,9.697991982930809627e+02
1.053524900264425384e+02,-2.101084671532248365e+02,-3.115274202043867149e+02,-5.139249969951088133e+02,-5.363819473051529485e+01,-6.822265171283149243e+01,3.551733850805086377e+02,-1.908785451173173726e+02,-2.889094276831189134e+01,-5.162937887074541550e+02,6.634237150932443683e+02,2.429323355639666033e+02,8.617527803554646653e+02,-2.407015657818450904e+02,2.790101390891468895e+02,-6.883025122485053089e+02,-7.612526311902596490e+02,-5.744791455655766867e+02,4.975821768698369283e+02,2.417315257271686946e+01,6.781234119211411553e+02,-7.336183693121529359e+02,-7.261147077830690932e+02,-7.319526376825612033e+02,9.899297228800674020e+01,4.990284844541334337e+02,-5.786475203103768905e+01,3.214638716761206751e+02,4.350707906544488424e+02,-1.810709400808044478e+01,7.885211818046236658e+02,9.700945574601746557e+02
9.523354306206981335e+01,-2.096106728787557358e+02,-2.861577467618134278e+02,-4.730741025830108129e+02,-6.267396828256575958e+01,-1.047194883764519204e+02,3.729765897619644761e+02,-1.763353589673927786e+02,-3.495000367451589085e+01,-5.122418235511551075e+02,6.964251301176377638e+02,2.661035429869394875e+02,8.847371038540896961e+02,-2.551489332964403900e+02,2.546687247062349684e+02,-7.053340694220016758e+02,-7.597605774012948814e+02,-5.939160684132640426e+02,4.830517757040544211e+02,2.913600701734999632e+01,6.967890925208188264e+02,-7.283207887718986058e+02,-7.405456462852700952e+02,-7.539074320327686110e+02,9.850030126945387110e+01,5.111151497660578116e+02,-4.393017432176721115e+01,3.215188479206491365e+02,4.146562624366874843e+02,-3.518691801466382429e+01,8.078214025510751526e+02,9.527074940848722235e+02
1.085551854220400543e+02,-1.857108118197110116e+02,-3.000272128204781552e+02,-4.753922805769724391e+02,-7.047963477712258396e+01,-1.170904531868538072e+02,4.002830842779328009e+02,-1.981898145137686527e+02,-5.796764195956175314e+00,-4.994113935401281310e+02,7.160317613037085493e+02,2.838682434206007770e+02,9.258820265766166813e+02,-2.781608904466373815e+02,2.369527599939467848e+02,-7.411503716843416214e+02,-7.518051187527770480e+02,-6.084598818364789850e+02,4.827790333593442256e+02,2.044493610710107845e+01,7.074102329306012962e+02,-7.347055457665268250e+02,-7.619793435312775500e+02,-7.764367557354147493e+02,7.215277233929423062e+01,5.423086568803717000e+02,-8.376810963781497321e+01,3.357934975779723459e+02,4.104627026612710097e+02,-2.571920142665798537e+01,8.209989162744301439e+02,9.587535025773810275e+02
8.357320251992867099e+01,-1.898536929073627562e+02,-3.022966653021616708e+02,-4.938564722598523531e+02,-3.226737733002693886e+01,-1.088974577307032945e+02,3.986272306377455266e+02,-1.843160301926853322e+02,-2.676889388544978488e-01,-4.869779254386910452e+02,7.161875301243702552e+02,3.185408272224648272e+02,9.198449222152893299e+02,-2.779491788875532734e+02,2.355523211624965256e+02,-7.565538224693302709e+02,-7.331125425089644523e+02,-6.096374699174999705e+02,4.692305766765664998e+02,2.623791709270239991e+01,6.872621222386112549e+02,-7.227166928727712047e+02,-7.850683400353485695e+02,-8.039805210430738498e+02,6.859259125541684909e+01,5.512756976480981166e+02,-6.388290467299081854e+01,3.664865535049858067e+02,4.273218655219311017e+02,-3.760242595617044969e+01,8.410370397207337874e+02,9.534756716402755501e+02
8.205939559240700021e+01,-2.015819352795384987e+02,-2.744602999727358679e+02,-4.748131750171810950e+02,-3.809388779495395738e+01,-1.476055607847957276e+02,4.501335763559090992e+02,-1.890524833116446075e+02,-7.778196370111140290e+00,-4.946165345597052578e+02,7.770153218881889643e+02,3.499363931330753985e+02,9.395506532372669426e+02,-2.744857524801032014e+02,2.125656408970948519e+02,-7.922490275457083726e+02,-7.351973779144125274e+02,-6.054911916409325841e+02,4.764846293980267546e+02,1.860761430655070114e+01,7.118001760468113162e+02,-7.319628400896493758e+02,-7.861186107311281148e+02,-7.843595593910571324e+02,4.786688183932075447e+01,6.006455055872642106e+02,-7.803248780674024943e+01,3.453309942434510731e+02,4.272281301154078506e+02,-4.647289379345911442e+01,8.491173011392071430e+02,9.447608439446663624e+02
1.052191594015522753e+02,-2.065305667113169648e+02,-2.782110589453180864e+02,-4.733096241677860121e+02,-5.970472280507419072e+01,-1.573960782950560997e+02,4.527767891279492574e+02,-1.575177271975289841e+02,7.128473726466893368e+00,-4.781154812638171165e+02,7.640872796721297391e+02,3.580060007837943203e+02,9.739626642742832701e+02,-3.055447921204537352e+02,1.853154919011511197e+02,-7.871414300202251297e+02,-7.159242067101097291e+02,-6.148999435613873175e+02,4.532429982198428888e+02,1.216294784885698022e+01,7.018303089584643430e+02,-7.370529534979800701e+02,-8.122518978057722734e+02,-8.089128490896433732e+02,4.472247993200393523e+01,6.002930193990184762e+02,-8.817951129728042758e+01,3.733168613175837436e+02,4.302088672176338378e+02,-6.450611235109739994e+01,8.526381345680996446e+02,9.341516938544158393e+02
6.592543186980138614e+01,-1.954122283673708580e+02,-2.852582803594277721e+02,-4.632526647826945805e+02,-3.554356213597134939e+01,-1.796421622511330440e+02,4.700932432941358456e+02,-1.491688793123030621e+02,3.697032729138017615e+00,-4.726006700587641376e+02,7.788236292531049685e+02,3.834939794726123523e+02,9.829035004364330916e+02,-3.131912333698776933e+02,1.778123970497984203e+02,-8.219820349952057086e+02,-7.121380275520385794e+02,-6.194732908833111651e+02,4.590290848420492011e+02,1.484555539779702826e+01,6.853075337922397239e+02,-7.346273913104437270e+02,-8.072614314971395970e+02,-7.942591191091867131e+02,3.726794398670008235e+01,6.131865074959511048e+02,-7.483212457863233169e+01,3.802758161441201992e+02,4.257008721690511379e+02,-4.339641331876972430e+01,8.681248069963177159e+02,9.402049317093487844e+02
8.465835652066134287e+01,-1.891313146685353388e+02,-2.911553655902702644e+02,-4.461132533330747947e+02,-4.919306102025273475e+01,-1.998688156693096403e+02,4.793796921496972914e+02,-1.373463699330280576e+02,2.147244164962931023e+01,-4.473169404145414774e+02,7.884683433352406610e+02,3.794593378479670491e+02,9.831093242774352348e+02,-3.135479142121499194e+02,1.917568976370441192e+02,-8.289405020802608988e+02,-7.027065230414175403e+02,-6.056135457939135449e+02,4.682840864433474053e+02,-1.053315309810361633e+01,6.958910761324171972e+02,-7.241762580392189648e+02,-8.440817280100707194e+02,-8.249418855972885467e+02,2.505829837992380860e+01,6.212112866100247857e+02,-6.256664437266847045e+01,4.305601142290494749e+02,4.330383938437494749e+02,-6.353264687400047706e+01,8.766585017342277979e+02,9.395525044240956731e+02
9.342884039029453902e+01,-1.946075737985333944e+02,-2.805497225723892143e+02,-4.451475851952812945e+02,-6.559782557438124684e+01,-2.113407746220920274e+02,5.104532426058103169e+02,-1.109123829994186963e+02,2.703373245470762498e+01,-4.473406305151585798e+02,8.295453376877192113e+02,3.763053323426480006e+02,1.009099246784208844e+03,-2.976980700346795174e+02,1.562564262113321547e+02,-8.270778153209255379e+02,-6.812403620495739460e+02,-5.986579937145955910e+02,4.394667920519078166e+02,-2.963349235696260564e+01,6.842833622149053099e+02,-7.038269983417035291e+02,-8.658193652415149018e+02,-8.274793872653990547e+02,3.979365008908148127e+01,6.486605106682532096e+02,-6.257099999932920298e+01,4.081653254863007874e+02,4.472673859481628824e+02,-8.546761032051924190e+01,9.031846076056749553e+02,9.237392418507464527e+02
